CountryName,Country Code,IndicatorName,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Senegal,SEN,Urban population,SP.URB.TOTL,730839,772141,815711,861673,910295,961629,1015792,1072927,1133328,1197303,1265326,1335859,1410685,1488863,1569324,1651122,1729547,1791557,1854850,1921124,1991851,2067457,2147802,2233007,2323002,2417414,2516470,2620245,2727129,2823594,2923024,3025738,3131410,3238655,3345645,3451198,3554768,3657027,3759932,3866292,3978250,4096810,4221860,4352793,4490225,4633698,4783165,4939492,5104678,5281388,5471653,5676326,5895268,6126282,6366863,
Senegal,SEN,Urban population (% of total),SP.URB.TOTL.IN.ZS,23,23.645,24.303,24.973,25.657,26.351,27.057,27.776,28.507,29.247,30,30.72,31.451,32.189,32.937,33.693,34.372,34.718,35.067,35.417,35.769,36.122,36.476,36.832,37.191,37.549,37.909,38.271,38.614,38.757,38.9,39.044,39.188,39.332,39.476,39.62,39.765,39.91,40.055,40.2,40.345,40.49,40.636,40.782,40.943,41.119,41.311,41.518,41.74,41.977,42.23,42.497,42.781,43.079,43.393,
Singapore,SGP,Population density (people per sq. km of land area),EN.POP.DNST,,2540.895522,2612.238806,2679.104478,2748.656716,2816.268657,2887.164179,2951.641791,3002.985075,3048.507463,3096.268657,3153.58209,3212.537313,3273.134328,3328.059701,3377.014925,3422.835821,3470.597015,3512.835821,3557.462687,3602.902985,3780.350746,3949.949254,4001.583582,4077.941791,4083.51791,4079.661194,4141.476119,4247.922388,4374.479104,4547.958209,4679.228358,4821.937313,4945.479104,5103.056716,5260.456716,5478.662687,5665.728358,5861.51194,5908.541791,6011.771642,6176.137313,6186.592593,5989.557496,6047.407837,6191.236575,6342.024496,6602.300719,6913.422857,7125.104286,7231.811966,7363.193182,7524.6983,7636.721358,7736.526167,
Singapore,SGP,Population in largest city,EN.URB.LCTY,1633720,1690355,1742474,1790684,1836089,1879573,1921101,1960549,1998639,2036272,2074073,2112875,2152605,2191926,2228898,2262395,2291623,2317798,2344226,2375420,2414527,2463248,2520497,2583244,2646985,2708638,2766759,2822832,2880192,2943637,3016404,3100095,3193046,3291284,3389124,3482640,3570085,3653156,3735537,3822625,3918189,4023284,4136239,4254766,4375413,4495537,4614310,4732065,4848676,4964312,5078969,5192183,5303264,5411737,5517102,5618866
Singapore,SGP,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,99.22983479,99.29246945,99.55856474,99.75955432,99.70074935,99.61169113,99.3125,99.13779328,99.33593439,99.69507956,99.97941673,99.99881679,100,99.95102599,99.95954794,99.99093963,99.92687394,99.67737496,99.60171652,99.66100273,100,97.2526043,95.24010511,96.35155634,96.88034021,99.00148284,100,100,100,100,98.99157634,98.88398489,98.83455526,99.33040005,99.12478561,98.81214559,97.25886369,96.23602293,95.11928688,96.56207317,97.2765373,97.22746092,99.04905471,100,100,100,100,100,100,99.53362086,100,100,99.82732972,100,100,100
Singapore,SGP,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,1633720,1690355,1742474,1790684,1836089,1879573,1921101,1960549,1998639,2036272,2074073,2112875,2152605,2191926,2228898,2262395,2291623,2317798,2344226,2375420,2414527,2463248,2520497,2583244,2646985,2708638,2766759,2822832,2880192,2943637,3016404,3100095,3193046,3291284,3389124,3482640,3570085,3653156,3735537,3822625,3918189,4023284,4136239,4254766,4375413,4495537,4614310,4732065,4848676,4964312,5078969,5192183,5303264,5411737,5517102,5618866
Singapore,SGP,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,99.22983479,99.29246945,99.55856474,99.75955432,99.70074935,99.61169113,99.3125,99.13779328,99.33593439,99.69507956,99.97941673,99.99881679,100,99.95102599,99.95954794,99.99093963,99.92687394,99.67737496,99.60171652,99.66100273,100,97.2526043,95.24010511,96.35155634,96.88034021,99.00148284,100,100,100,100,98.99157634,98.88398489,98.83455526,99.33040005,99.12478561,98.81214559,97.25886369,96.23602293,95.11928688,96.56207317,97.2765373,97.22746092,99.04905471,100,100,100,100,100,100,99.53362086,100,100,99.82732972,100,100,100
Singapore,SGP,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,0.33,,,0.36,,0.38,,0.38,,0.55,,0.63,,0.9,,1.04,,1.26,,1.16,
Singapore,SGP,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,0.85,,,0.72,,0.84,,0.85,,0.89,,0.92,,1.07,,1.42,,1.68,,1.58,
Singapore,SGP,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Singapore,SGP,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2,99.2,99.3,99.3,99.4,99.4,99.5,99.5,99.6,99.6,99.7,99.8,99.8,99.9,99.9,100,100,100,100,100,100,100,100,100,100,100
Singapore,SGP,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Urban population growth (annual %),SP.URB.GROW,6.35665285,3.344793407,2.769104695,2.527495482,2.562973705,2.430051183,2.486193007,2.20867874,1.724526396,1.504529551,1.554561304,1.834125065,1.85220872,1.86869708,1.664142592,1.460269916,1.347723378,1.385723469,1.209700789,1.26239248,1.269234299,4.807689009,4.388593633,1.298744662,1.890221986,0.136645171,-0.094490557,1.503833058,2.537773867,2.935743735,3.889093607,2.845482865,3.004256395,2.529806747,3.136586932,3.037813485,4.064318468,3.357442195,3.397212277,0.799148451,1.732042233,2.697355843,0.912639806,-1.474532842,1.251916673,2.350511289,3.129389156,4.166002864,5.321517083,3.015949915,1.771832879,2.084902456,2.45339033,1.619308099,1.298440178,
Singapore,SGP,Urban population,SP.URB.TOTL,1646400,1702400,1750200,1795000,1841600,1886900,1934400,1977600,2012000,2042500,2074500,2112900,2152400,2193000,2229800,2262600,2293300,2325300,2353600,2383500,2413945,2532835,2646466,2681061,2732221,2735957,2733373,2774789,2846108,2930901,3047132,3135083,3230698,3313471,3419048,3524506,3670704,3796038,3927213,3958723,4027887,4138012,4175950,4114826,4166664,4265762,4401365,4588599,4839396,4987573,5076732,5183688,5312437,5399162,5469724,
Singapore,SGP,Urban population (% of total),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
Solomon Islands,SLB,Population density (people per sq. km of land area),EN.POP.DNST,,4.337370489,4.468310111,4.603894248,4.744087174,4.889138978,5.038478028,5.193068953,5.356413005,5.533261879,5.726759557,5.93833512,6.166452304,6.407788496,6.657306181,6.911289746,7.168345838,7.429153269,7.693926402,7.963737049,8.239156842,8.520471597,8.806788139,9.096177206,9.386173633,9.675205431,9.962343694,10.24894605,10.53812076,10.83451233,11.14144337,11.45994998,11.78935334,12.12897463,12.4776706,12.83444087,13.19892819,13.57123973,13.95101822,14.33794212,14.73154698,15.13165416,15.53744194,15.94683816,16.35730618,16.76691676,17.17456234,17.58038585,17.98535191,18.39110397,18.79874955,19.20857449,19.61993569,20.03161844,20.44197928,
Solomon Islands,SLB,Population in largest city,EN.URB.LCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2
Solomon Islands,SLB,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4
Solomon Islands,SLB,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Urban population growth (annual %),SP.URB.GROW,7.368944615,7.519997335,7.564644898,7.549835347,7.543077904,7.549766459,7.507285482,7.531020043,7.58419764,7.706828549,6.242782781,4.085277835,4.22797266,4.303432789,4.285507904,4.205727261,5.242001041,6.880649423,6.799205301,6.730673355,6.679882962,6.622835947,6.553332546,6.467328295,6.362431143,6.237474163,6.120098568,4.948834195,4.199224355,4.176790638,4.201745543,4.219027866,4.229360167,4.231359893,4.227989281,4.204637286,4.189814559,4.164594683,4.135548354,4.106456805,4.734342506,5.10348373,5.060882742,5.005671362,4.936481121,4.851297913,4.76816804,4.690367546,4.624573575,4.560052829,4.508193365,4.415331196,4.327666642,4.233085336,4.129880083,
Solomon Islands,SLB,Urban population,SP.URB.TOTL,6799,7330,7906,8526,9194,9915,10688,11524,12432,13428,14293,14889,15532,16215,16925,17652,18602,19927,21329,22814,24390,26060,27825,29684,31634,33670,35795,37611,39224,40897,42652,44490,46412,48418,50509,52678,54932,57268,59686,62188,65203,68617,72179,75884,79724,83687,87774,91989,96343,100838,105488,110250,115126,120104,125168,
Solomon Islands,SLB,Urban population (% of total),SP.URB.TOTL.IN.ZS,5.768,6.038,6.321,6.616,6.924,7.245,7.579,7.928,8.292,8.67,8.917,8.958,8.999,9.041,9.083,9.125,9.271,9.583,9.904,10.235,10.576,10.927,11.288,11.659,12.041,12.433,12.837,13.111,13.298,13.486,13.677,13.87,14.065,14.262,14.462,14.664,14.869,15.076,15.285,15.496,15.813,16.201,16.597,17.001,17.413,17.832,18.259,18.694,19.138,19.589,20.048,20.506,20.964,21.421,21.876,
Sierra Leone,SLE,Population density (people per sq. km of land area),EN.POP.DNST,,30.62024106,31.02772236,31.44763092,31.87895539,32.32195899,32.77640621,33.24559435,33.73783597,34.26385425,34.83168468,35.44465226,36.10192574,36.80216126,37.54221391,38.31967304,39.13586866,39.99178443,40.88391521,41.80756442,42.75985037,43.71526739,44.67090607,45.67096149,46.77709892,48.01945137,49.447243,51.0105985,52.52255472,53.72971737,54.46395123,54.66748407,54.43588252,53.94695206,53.45745359,53.16995012,53.104087,53.24843447,53.7333749,54.70767526,56.25809088,58.46769188,61.26564145,64.39042671,67.47668329,70.25867276,72.64081463,74.68977556,76.50094209,78.23765586,80.02080909,81.8635079,83.72342754,85.60347742,87.49829593,
Sierra Leone,SLE,Population in largest city,EN.URB.LCTY,119017,122176,125423,130035,138902,148347,158448,169237,180777,193069,206216,220257,235277,251274,268384,284039,298481,313615,329539,346271,363878,382327,401740,422138,443602,466094,483408,495876,508683,521785,535242,549047,563228,577734,592635,607920,623621,639683,656181,673106,690490,708274,726542,745281,764530,784221,804419,825138,846390,868189,890550,913486,937014,961147,985902,1007140
Sierra Leone,SLE,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,31.43865451,30.8769305,30.32595634,30.05609732,30.62361931,31.20191317,31.79567036,32.40300371,33.016821,33.62288604,34.22007677,34.80288211,35.37670172,35.93807656,36.49705314,37.03439554,37.54921966,38.04889826,38.54419601,39.03782804,39.53755969,40.05789807,40.61142567,41.15548666,41.63658446,42.0271769,41.9002316,41.36929914,40.92443891,40.74707195,40.94552882,41.55404894,42.51034025,43.69586082,44.91979947,46.00857174,46.93099961,47.68188473,48.14060516,48.17386811,47.72967951,46.79220802,45.49998873,44.111683,42.89338621,41.97609964,41.35781428,40.96331591,40.71735357,40.52458579,40.31894775,40.09510608,39.8749384,39.65587595,39.44240656,39.06671839
Sierra Leone,SLE,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.44,,,,,,0.53,,,,0.5,,0.89,,0.98,,0.91,,0.94,,1.05,,1.04,
Sierra Leone,SLE,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.49,,,,,,0.61,,,,0.51,,0.76,,0.98,,0.91,,0.94,,1.05,,1.04,
Sierra Leone,SLE,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.7,70.3,70.9,71.5,72.1,72.7,73.3,73.9,74.5,75.2,75.8,76.4,77,77.6,78.2,78.8,79.4,80,80.7,81.3,81.9,82.5,83.1,83.7,84.3,84.9
Sierra Leone,SLE,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,21.4,21.5,21.5,21.6,21.7,21.7,21.8,21.8,21.9,22,22,22.1,22.1,22.2,22.3,22.3,22.4,22.4,22.5,22.5,22.6,22.7,22.7,22.8,22.8
Sierra Leone,SLE,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,,,,,,,,7.7,,,,
Sierra Leone,SLE,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9,,,,,,,,31.2,,,,
Sierra Leone,SLE,Urban population growth (annual %),SP.URB.GROW,4.420180936,4.422513987,4.423472515,4.505006497,4.725896555,4.707764732,4.702162389,4.695263831,4.719809483,4.759360195,4.827098073,4.898319242,4.961523959,5.003653186,5.04406542,4.207719331,3.57892199,3.624030744,3.659518668,3.680140294,3.687696847,3.638285591,3.580526173,3.621935753,3.797352564,4.012230338,3.949881081,3.821719318,3.631076342,2.977402267,2.060472061,1.071272099,0.274808918,-0.207699772,-0.216014612,0.15155437,0.564880944,0.955680799,1.588947194,2.477543984,3.476197179,4.526625672,5.346988374,5.645244595,5.350695908,4.70468488,4.026842681,3.501481748,3.145215437,3.017471946,3.051713681,3.099604266,3.093644115,3.093802327,3.082718161,
Sierra Leone,SLE,Urban population,SP.URB.TOTL,378569,395687,413583,432641,453578,475442,498332,522288,547530,574219,602617,632870,665062,699186,735358,766960,794906,824242,854964,887014,920335,954436,989229,1025715,1065414,1109030,1153712,1198657,1242981,1280546,1307205,1321284,1324920,1322171,1319318,1321319,1328804,1341564,1363051,1397243,1446668,1513658,1596796,1689532,1782396,1868256,1945023,2014334,2078696,2142376,2208763,2278298,2349882,2423719,2499599,
Sierra Leone,SLE,Urban population (% of total),SP.URB.TOTL.IN.ZS,17.352,17.903,18.467,19.06,19.712,20.379,21.064,21.765,22.484,23.218,23.969,24.737,25.522,26.321,27.137,27.729,28.14,28.554,28.972,29.394,29.819,30.248,30.68,31.115,31.555,31.997,32.325,32.555,32.787,33.019,33.252,33.485,33.72,33.955,34.192,34.429,34.667,34.905,35.144,35.384,35.626,35.867,36.109,36.352,36.596,36.84,37.096,37.364,37.645,37.937,38.241,38.557,38.885,39.226,39.578,
El Salvador,SLV,Population density (people per sq. km of land area),EN.POP.DNST,,136.3667146,140.424988,144.6467626,148.9777458,153.3748201,157.8128058,162.2865228,166.796259,171.3509353,175.9516547,180.5876259,185.2341487,189.8616787,194.4344365,198.9220624,204.5948359,208.9197394,213.1093147,217.1214768,220.9306467,224.5201737,227.9088803,231.1521236,234.3281853,237.4967181,240.6625483,243.8168436,246.9873069,250.2037162,253.478861,256.8328185,260.2385135,263.602027,266.7959459,269.7269788,272.3630792,274.7249035,276.8375965,278.7480695,280.4940154,282.0819498,283.5087355,284.7938707,285.9598938,287.0273166,288.0094595,288.9195946,289.777944,290.6065637,291.4240347,292.2397683,293.0614382,293.9017375,294.7734556,
El Salvador,SLV,Population in largest city,EN.URB.LCTY,311194,326221,342035,358616,376025,394228,413339,433376,454415,476412,499507,523658,540940,558742,577156,596178,615853,636121,657085,678741,701141,724216,748084,772738,798240,824511,851684,879752,908787,938695,969631,1001587,1034642,1044569,1046986,1049408,1051840,1054270,1056710,1059155,1061609,1064062,1066524,1068992,1071469,1073945,1076430,1078921,1081421,1083919,1086428,1088941,1091465,1093995,1096531,1098494
El Salvador,SLV,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,29.37363665,29.78901567,30.2534841,30.71633709,31.19136455,31.68380809,32.20442779,32.75162105,33.32873709,33.92849131,34.55602529,35.20567424,35.01300026,34.84823726,34.71894878,34.62853399,34.57542639,34.5562244,34.57941712,34.64760304,34.76440325,34.92774669,35.13642487,35.38023758,35.64833443,35.92756368,36.2203405,36.52793763,36.84722253,37.17029845,37.49890748,37.82861105,38.16601061,37.22095924,35.95430068,34.79380666,33.73245453,32.76310911,31.87228525,31.42425075,31.00612202,30.61595188,30.25254134,29.91306956,29.59332649,29.29206668,29.00612334,28.73400272,28.4751128,28.22700584,27.9878458,27.75666814,27.53180258,27.31257285,27.09717963,26.87118395
El Salvador,SLV,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,311194,326221,342035,358616,376025,394228,413339,433376,454415,476412,499507,523658,540940,558742,577156,596178,615853,636121,657085,678741,701141,724216,748084,772738,798240,824511,851684,879752,908787,938695,969631,1001587,1034642,1044569,1046986,1049408,1051840,1054270,1056710,1059155,1061609,1064062,1066524,1068992,1071469,1073945,1076430,1078921,1081421,1083919,1086428,1088941,1091465,1093995,1096531,1098494
El Salvador,SLV,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.26332252,11.47354116,11.6820778,11.89090433,12.10568202,12.32784999,12.5619796,12.80785324,13.06653071,13.33491199,13.61576867,13.90764815,14.00625354,14.11457944,14.23685199,14.37430757,14.52755882,14.695031,14.88090587,15.08730078,15.316504,15.56764769,15.84161183,16.13409578,16.44065842,16.75517971,17.07969954,17.41433148,17.75815,18.10677053,18.46184047,18.82124769,19.18795907,19.12487637,18.93964774,18.77717404,18.63853167,18.52098449,18.42217893,18.33825052,18.26632754,18.2054696,18.15576015,18.11565603,18.08359334,18.05797546,18.03803768,18.02282635,18.01107858,18.00120836,17.99226472,17.98354408,17.97468905,17.96484327,17.95323809,17.92874164
El Salvador,SLV,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,0.4,,0.33,,0.58,,0.8,,0.81,,0.89,,1.17,,1.02,
El Salvador,SLV,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,0.67,,0.46,,0.65,,0.82,,0.78,,0.92,,1.26,,1.12,
El Salvador,SLV,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4,90.7,91,91.3,91.6,91.8,92.1,92.4,92.7,93,93.3,93.5,93.8,94.1,94.4,94.7,94.9,95.2,95.5,95.8,96.1,96.4,96.6,96.9,97.2,97.5
El Salvador,SLV,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2,72.6,73,73.4,73.8,74.3,74.7,75.1,75.5,75.9,76.3,76.7,77.1,77.5,77.9,78.4,78.8,79.2,79.6,80,80.4,80.8,81.2,81.6,82,82.4
El Salvador,SLV,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9,27.7,29.8,35.7,33.3,33,35.4,29.9,26.2,28.5,
El Salvador,SLV,Urban population growth (annual %),SP.URB.GROW,3.260524426,3.311638973,3.186637417,3.215579606,3.205683904,3.160930627,3.104046985,3.048912558,2.99376238,2.943703622,2.901177061,2.859184633,3.795740843,3.709633452,3.614170885,3.503427444,3.400383276,3.293601765,3.175365531,3.045630255,2.91039753,2.769310323,2.646879025,2.550971483,2.492023023,2.457881365,2.430902063,2.396795456,2.376783259,2.365009948,2.362318891,2.367151039,2.359010865,3.4622209,3.693451647,3.511994065,3.329380076,3.146482896,2.987805261,1.646803205,1.570950351,1.497147127,1.42520865,1.359608439,1.306107021,1.254034217,1.212098591,1.173722961,1.136516399,1.105855727,1.082090988,1.060464619,1.044947682,1.030995694,1.02329173,
El Salvador,SLV,Urban population,SP.URB.TOTL,1059433,1095105,1130564,1167509,1205542,1244257,1283485,1323220,1363433,1404165,1445499,1487425,1544969,1603358,1662366,1721638,1781187,1840829,1900220,1958984,2016836,2073469,2129084,2184095,2239207,2294926,2351397,2408436,2466365,2525390,2585758,2647697,2710899,2806400,2911991,3016077,3118184,3217857,3315451,3370502,3423869,3475515,3525403,3573662,3620644,3666334,3711044,3754858,3797776,3840007,3881785,3923169,3964379,4005463,4046661,
El Salvador,SLV,Urban population (% of total),SP.URB.TOTL.IN.ZS,38.345,38.516,38.614,38.712,38.811,38.909,39.007,39.106,39.205,39.303,39.402,39.504,40.003,40.503,41.006,41.51,42.017,42.525,43.034,43.545,44.058,44.571,45.086,45.602,46.119,46.636,47.155,47.674,48.194,48.713,49.233,49.754,50.275,51.382,52.677,53.967,55.254,56.53,57.8,58.357,58.912,59.464,60.014,60.561,61.107,61.648,62.187,62.723,63.252,63.773,64.286,64.79,65.287,65.775,66.255,
San Marino,SMR,Population density (people per sq. km of land area),EN.POP.DNST,,263.1166667,269.95,276.9333333,283.8833333,290.6666667,297.3166667,303.8,309.7833333,314.9166667,318.9333333,321.65,323.2666667,324.45,326.0833333,328.8666667,333.0166667,338.35,344.3833333,350.4333333,356.05,361.1,365.7333333,370.05,374.25,378.4666667,382.65,386.8,391.05,395.6666667,400.75,406.4166667,412.5833333,419.0166667,425.3166667,431.25,436.6833333,441.7166667,446.5833333,451.6166667,457,462.85,469.0333333,475.3333333,481.5166667,487.3666667,492.8,497.9,502.6666667,507.1833333,511.5,515.6333333,519.5333333,523.1833333,526.5833333,
San Marino,SMR,Population in largest city,EN.URB.LCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Urban population growth (annual %),SP.URB.GROW,3.625447775,4.760642119,4.737760666,4.696474193,4.562886678,4.395364964,4.250691489,4.096743849,3.842237544,3.484034083,3.061327743,4.919373977,4.314873647,3.922071315,3.818290378,3.940506194,4.125011981,4.340115423,4.359321465,4.123350946,3.77580595,3.399182978,3.093199717,2.827288013,2.637116943,2.484599859,2.341565588,2.197466989,1.095031207,1.17174194,1.277854325,1.402457833,1.508256311,2.030279615,1.955533081,1.825310745,1.676565809,1.546910346,1.475084492,1.485353721,1.533893049,1.60294589,1.513361072,1.390111426,1.323197156,1.222294365,1.121250173,1.044769602,0.963487316,0.908889804,0.866077308,0.82429893,0.773261457,0.723348883,0.671109508,
San Marino,SMR,Urban population,SP.URB.TOTL,7527,7894,8277,8675,9080,9488,9900,10314,10718,11098,11443,12020,12550,13052,13560,14105,14699,15351,16035,16710,17353,17953,18517,19048,19557,20049,20524,20980,21211,21461,21737,22044,22379,22838,23289,23718,24119,24495,24859,25231,25621,26035,26432,26802,27159,27493,27803,28095,28367,28626,28875,29114,29340,29553,29752,
